,cpu_load,gpu_load
0,0.28753058630871464,0.6584364195159432
1,0.2890828217173857,0.6685209373799462
2,0.2344779620508476,0.5157164809834807
3,0.23475616310168881,0.5186938148290434
4,0.2366071485024564,0.5324279677295428
5,0.2377088878912993,0.5387668075297734
6,0.24017159946635983,0.5410718401844027
7,0.24085129521557422,0.5487552823665002
8,0.2428477038929179,0.5630656934306569
9,0.24572455566866255,0.5749750288129082
10,0.2553635898051961,0.633465232424126
11,0.2573758053604284,0.6361544371878602
12,0.2569711492864776,0.6335612754514023
13,0.25738212811158395,0.6345217057241644
14,0.2641332456578507,0.6575720322704571
15,0.27421013031190133,0.6916673069535152
16,0.2849603879640109,0.7253784095274683
17,0.2758255932321272,0.6928198232808298
18,0.273174779810191,0.6830138301959279
19,0.27596627444533667,0.6939627353054169
20,0.2753988075291321,0.6894487130234345
21,0.2732743631408899,0.6878159815597388
22,0.2760674384638244,0.6935785631963121
23,0.2785143431609962,0.7066404149058779
24,0.2526716785007493,0.6286246638494045
25,0.25152409916602914,0.6219976949673454
26,0.2508333386022926,0.6193084902036112
27,0.2517374920175267,0.6259354590856704
28,0.2511067975897673,0.620557049558202
29,0.25295304092716825,0.625359200922013
30,0.25391726047837937,0.6268958893584325
31,0.2542713345430864,0.6374606223588167
32,0.25705808711486544,0.6535958509412216
33,0.25788510296600253,0.6577257011140991
34,0.25856385030254364,0.6600307337687283
35,0.2673610101227246,0.6852228198232808
36,0.2696520590039138,0.6933864771417595
37,0.27005797962809575,0.6982846715328467
38,0.274336585335011,0.7133634268152133
39,0.28275090257272745,0.7495716480983481
40,0.28110066452114646,0.7457299270072992
41,0.27901415663983714,0.7345889358432578
42,0.28238892506907604,0.7364137533615059
43,0.27659728501065384,0.7254648482520168
44,0.27707939478625937,0.7232558586246638
45,0.27925442118374544,0.7334364195159432
46,0.27927180874942303,0.7372781406069919
47,0.28214549914959,0.7488993469074146
48,0.2724950840609766,0.7097233960814445
49,0.273089422669592,0.7053438340376489
50,0.26931157885419105,0.6934344986553976
51,0.26944435662845617,0.6932424126008452
52,0.2697529068848437,0.692281982328083
53,0.2710933301298061,0.6933384556281214
54,0.272231425337793,0.6980445639646562
55,0.275885975505662,0.7137956204379562
56,0.2799151486794934,0.7315635804840568
57,0.2825754462281628,0.7427045716480983
58,0.28745977149577323,0.748275067230119
59,0.33428606655327864,0.8774529389166346
60,0.3540193729095404,0.9317172493276988
61,0.3253678260484702,0.8586285055704956
62,0.32642688686701354,0.8645831732616213
63,0.3264411130571134,0.8653515174798311
64,0.3295313576843556,0.874091432961967
65,0.32779734317996445,0.8618939684978869
66,0.32762030614761095,0.8743795620437957
67,0.3293337717107468,0.8817268536304265
68,0.3291646381173376,0.8773088743757204
69,0.3316889965161641,0.8945005762581637
70,0.33797697254029174,0.9102516327314638
71,0.344745477652236,0.9337821744141376
72,0.26805335137424996,0.6811890126776796
73,0.26609645989162806,0.6681271609681138
74,0.26516385409619436,0.6626527084133692
75,0.26627033554840385,0.6737936995774106
76,0.26574870857807653,0.6672627737226278
77,0.26631775618207,0.6633250096043027
78,0.2678099254547639,0.6685113330772186
79,0.2680944492567606,0.6811890126776796
80,0.26994701534531707,0.6880080676142912
81,0.2683931992488572,0.6823415290049942
82,0.2760709159769599,0.7156684594698424
83,0.2889411920915028,0.7669074145217056
84,0.2830164581212577,0.7475067230119093
85,0.2841023906322119,0.7527890895121016
86,0.2897280584728027,0.7885170956588553
87,0.2887401286047585,0.7713253937764117
88,0.2939484948690874,0.7935113330772187
89,0.34872406881682355,0.9375758739915481
90,0.3969050133093912,1.0661774875144063
91,0.39749302916685114,1.0580138301959277
92,0.3935760848260295,1.0462005378409527
93,0.3381287185680233,0.8898424894352669
94,0.3908604632047497,1.0370764502497118
95,0.3367867146352721,0.8864809834805992
